Age,Attrition,AttritionRaw,BusinessTravel,DailyRate,Department,DeptCode,DistanceFromHome,Education,EducationField,EducFieldCode,EnvironmentSatisfaction,Gender,GenderCode,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OvertimeDone,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,1,Yes,Travel_Frequently,874,Research & Development,R&D,15,3,Medical,MED,3,Male,0,72,3,1,Laboratory Technician,3,Married,2610,1,Y,No,12,3,3,1,2,5,2,2,2,2,2
37,0,No,Travel_Rarely,367,Research & Development,R&D,25,2,Medical,MED,3,Female,1,52,2,2,Healthcare Representative,4,Divorced,5731,7,Y,No,13,3,3,2,9,2,3,6,2,1,3
27,0,No,Travel_Rarely,199,Research & Development,R&D,6,3,Life Sciences,LS,4,Male,0,55,2,1,Research Scientist,3,Married,2539,1,Y,No,13,3,3,1,4,0,3,4,2,2,2
34,0,No,Travel_Rarely,1400,Sales,Sales,9,1,Life Sciences,LS,2,Female,1,70,3,2,Sales Executive,3,Married,5714,1,Y,No,20,4,1,0,6,3,2,6,5,1,3
35,0,No,Travel_Rarely,528,Human Resources,HR,8,4,Technical Degree,O,3,Male,0,100,3,1,Human Resources,3,Single,4323,1,Y,No,17,3,2,0,6,2,1,5,4,1,4
29,1,Yes,Travel_Rarely,408,Sales,Sales,23,1,Life Sciences,LS,4,Female,1,45,2,3,Sales Executive,1,Married,7336,1,Y,No,13,3,1,1,11,3,1,11,8,3,10
40,0,No,Travel_Frequently,593,Research & Development,R&D,9,4,Medical,MED,2,Female,1,88,3,3,Research Director,3,Single,13499,9,Y,No,17,3,3,0,20,3,2,18,7,2,13
42,1,Yes,Travel_Frequently,481,Sales,Sales,12,3,Life Sciences,LS,3,Male,0,44,3,4,Sales Executive,1,Single,13758,0,Y,Yes,12,3,2,0,22,2,2,21,9,13,14
42,0,No,Travel_Rarely,647,Sales,Sales,4,4,Marketing,O,2,Male,0,45,3,2,Sales Executive,1,Single,5155,7,Y,No,13,3,4,0,9,3,4,6,4,1,5
35,0,No,Travel_Rarely,982,Research & Development,R&D,1,4,Medical,MED,4,Male,0,58,2,1,Laboratory Technician,3,Married,2258,6,Y,No,12,3,2,1,10,2,3,8,0,1,7
24,0,No,Travel_Rarely,477,Research & Development,R&D,24,3,Medical,MED,4,Male,0,49,3,1,Laboratory Technician,2,Single,3597,8,Y,No,22,4,4,0,6,2,3,4,3,1,2
28,1,Yes,Travel_Rarely,1485,Research & Development,R&D,12,1,Life Sciences,LS,3,Female,1,79,3,1,Laboratory Technician,4,Married,2515,1,Y,Yes,11,3,4,0,1,4,2,1,1,0,0
26,0,No,Travel_Rarely,1384,Research & Development,R&D,3,4,Medical,MED,1,Male,0,82,4,1,Laboratory Technician,4,Married,4420,1,Y,No,22,4,2,1,8,2,3,8,7,0,7
30,0,No,Travel_Rarely,852,Sales,Sales,10,3,Marketing,O,3,Male,0,72,2,2,Sales Executive,3,Married,6578,1,Y,No,18,3,1,1,10,3,3,10,3,1,4
40,0,No,Travel_Frequently,902,Research & Development,R&D,26,2,Medical,MED,3,Female,1,92,2,2,Research Scientist,4,Married,4422,3,Y,Yes,13,3,4,1,16,3,1,1,1,0,0
35,0,No,Travel_Rarely,819,Research & Development,R&D,2,3,Life Sciences,LS,3,Male,0,44,2,3,Manufacturing Director,2,Divorced,10274,2,Y,No,18,3,2,1,15,2,4,7,7,6,4
34,0,No,Travel_Frequently,669,Research & Development,R&D,1,3,Medical,MED,4,Male,0,97,2,2,Healthcare Representative,1,Single,5343,0,Y,No,20,4,3,0,14,3,3,13,9,4,9
35,0,No,Travel_Frequently,636,Research & Development,R&D,4,4,Other,O,4,Male,0,47,2,1,Laboratory Technician,4,Married,2376,1,Y,No,13,3,2,1,2,2,4,2,2,2,2
43,1,Yes,Travel_Rarely,1372,Sales,Sales,9,3,Marketing,O,1,Female,1,85,1,2,Sales Executive,3,Single,5346,8,Y,No,13,3,2,0,7,2,2,4,3,1,3
32,0,No,Non-Travel,862,Sales,Sales,2,1,Life Sciences,LS,3,Female,1,76,3,1,Sales Representative,1,Divorced,2827,1,Y,No,12,3,3,3,1,3,3,1,0,0,0
56,0,No,Travel_Rarely,718,Research & Development,R&D,4,4,Technical Degree,O,4,Female,1,92,3,5,Manager,1,Divorced,19943,4,Y,No,13,3,4,1,28,2,3,5,2,4,2
29,0,No,Travel_Rarely,1401,Research & Development,R&D,6,1,Medical,MED,2,Female,1,54,3,1,Laboratory Technician,4,Married,3131,1,Y,No,13,3,1,1,10,5,3,10,8,0,8
19,0,No,Travel_Rarely,645,Research & Development,R&D,9,2,Life Sciences,LS,3,Male,0,54,3,1,Research Scientist,1,Single,2552,1,Y,No,25,4,3,0,1,4,3,1,1,0,0
45,0,No,Travel_Rarely,1457,Research & Development,R&D,7,3,Medical,MED,1,Female,1,83,3,1,Research Scientist,3,Married,4477,4,Y,Yes,19,3,3,1,7,2,2,3,2,0,2
37,0,No,Travel_Rarely,977,Research & Development,R&D,1,3,Life Sciences,LS,4,Female,1,56,2,2,Manufacturing Director,4,Married,6474,1,Y,No,13,3,2,1,14,2,2,14,8,3,11
20,0,No,Travel_Rarely,805,Research & Development,R&D,3,3,Life Sciences,LS,1,Male,0,87,2,1,Laboratory Technician,3,Single,3033,1,Y,No,12,3,1,0,2,2,2,2,2,1,2
44,1,Yes,Travel_Rarely,1097,Research & Development,R&D,10,4,Life Sciences,LS,3,Male,0,96,3,1,Research Scientist,3,Single,2936,1,Y,Yes,11,3,3,0,6,4,3,6,4,0,2
53,0,No,Travel_Rarely,1223,Research & Development,R&D,7,2,Medical,MED,4,Female,1,50,3,5,Manager,3,Divorced,18606,3,Y,No,18,3,2,1,26,6,3,7,7,4,7
29,0,No,Travel_Rarely,942,Research & Development,R&D,15,1,Life Sciences,LS,2,Female,1,69,1,1,Research Scientist,4,Married,2168,0,Y,Yes,18,3,1,1,6,2,2,5,4,1,3
22,1,Yes,Travel_Frequently,1256,Research & Development,R&D,3,4,Life Sciences,LS,3,Male,0,48,2,1,Research Scientist,4,Married,2853,0,Y,Yes,11,3,2,1,1,5,3,0,0,0,0
46,0,No,Travel_Rarely,1402,Sales,Sales,2,3,Marketing,O,3,Female,1,69,3,4,Manager,1,Married,17048,8,Y,No,23,4,1,0,28,2,3,26,15,15,9
44,0,No,Non-Travel,111,Research & Development,R&D,17,3,Life Sciences,LS,4,Male,0,74,1,1,Research Scientist,3,Single,2290,2,Y,No,13,3,4,0,6,3,3,0,0,0,0
33,0,No,Travel_Rarely,147,Human Resources,HR,2,3,Human Resources,O,2,Male,0,99,3,1,Human Resources,3,Married,3600,1,Y,No,13,3,4,1,5,2,3,5,4,1,4
41,1,Yes,Non-Travel,906,Research & Development,R&D,5,2,Life Sciences,LS,1,Male,0,95,2,1,Research Scientist,1,Divorced,2107,6,Y,No,17,3,1,1,5,2,1,1,0,0,0
30,0,No,Travel_Rarely,1329,Sales,Sales,29,4,Life Sciences,LS,3,Male,0,61,3,2,Sales Executive,1,Divorced,4115,8,Y,No,19,3,3,3,8,3,3,4,3,0,3
40,0,No,Travel_Frequently,1184,Sales,Sales,2,4,Medical,MED,2,Male,0,62,3,2,Sales Executive,2,Married,4327,5,Y,No,12,3,4,3,5,2,3,0,0,0,0
50,0,No,Travel_Frequently,1421,Research & Development,R&D,2,3,Medical,MED,4,Female,1,30,3,4,Manager,1,Married,17856,2,Y,No,22,4,3,1,32,3,3,2,2,2,2
28,0,No,Travel_Rarely,1179,Research & Development,R&D,19,4,Medical,MED,4,Male,0,78,2,1,Laboratory Technician,1,Married,3196,1,Y,No,12,3,3,3,6,2,3,6,5,3,3
46,0,No,Travel_Rarely,1450,Research & Development,R&D,15,2,Life Sciences,LS,4,Male,0,52,3,5,Research Director,2,Married,19081,5,Y,No,11,3,1,1,25,2,3,4,2,0,3
35,0,No,Travel_Rarely,1361,Sales,Sales,17,4,Life Sciences,LS,3,Male,0,94,3,2,Sales Executive,1,Married,8966,3,Y,Yes,15,3,4,3,15,2,3,7,7,1,7
24,1,Yes,Travel_Rarely,984,Research & Development,R&D,17,2,Life Sciences,LS,4,Female,1,97,3,1,Laboratory Technician,2,Married,2210,1,Y,No,13,3,1,1,1,3,1,1,0,0,0
33,0,No,Travel_Frequently,1146,Sales,Sales,25,3,Medical,MED,2,Female,1,82,3,2,Sales Executive,3,Married,4539,1,Y,No,12,3,1,1,10,3,2,10,7,0,1
36,0,No,Travel_Rarely,917,Research & Development,R&D,6,4,Life Sciences,LS,3,Male,0,60,1,1,Laboratory Technician,3,Divorced,2741,1,Y,No,14,3,3,1,7,4,3,7,7,1,7
30,0,No,Travel_Rarely,853,Research & Development,R&D,7,4,Life Sciences,LS,3,Male,0,49,3,2,Laboratory Technician,3,Divorced,3491,1,Y,No,13,3,1,3,10,4,2,10,7,8,9
44,0,No,Travel_Rarely,200,Research & Development,R&D,29,4,Other,O,4,Male,0,32,3,2,Research Scientist,4,Single,4541,1,Y,No,25,4,2,0,20,3,3,20,11,13,17
20,0,No,Travel_Rarely,654,Sales,Sales,21,3,Marketing,O,3,Male,0,43,4,1,Sales Representative,4,Single,2678,1,Y,No,17,3,4,0,2,2,3,2,1,2,2
46,0,No,Travel_Rarely,150,Research & Development,R&D,2,4,Technical Degree,O,4,Male,0,60,3,2,Manufacturing Director,4,Divorced,7379,2,Y,No,11,3,3,1,12,3,2,6,3,1,4
42,0,No,Non-Travel,179,Human Resources,HR,2,5,Medical,MED,4,Male,0,79,4,2,Human Resources,1,Married,6272,7,Y,No,16,3,1,1,10,3,4,4,3,0,3
60,0,No,Travel_Rarely,696,Sales,Sales,7,4,Marketing,O,2,Male,0,52,4,2,Sales Executive,4,Divorced,5220,0,Y,Yes,18,3,2,1,12,3,3,11,7,1,9
32,0,No,Travel_Frequently,116,Research & Development,R&D,13,3,Other,O,3,Female,1,77,2,1,Laboratory Technician,2,Married,2743,1,Y,No,20,4,3,1,2,2,3,2,2,2,2
32,0,No,Travel_Frequently,1316,Research & Development,R&D,2,2,Life Sciences,LS,4,Female,1,38,3,2,Research Scientist,3,Single,4998,4,Y,Yes,14,3,4,0,10,2,3,8,7,0,7
36,0,No,Travel_Rarely,363,Research & Development,R&D,1,3,Technical Degree,O,3,Female,1,77,1,3,Manufacturing Director,1,Divorced,10252,2,Y,Yes,21,4,3,1,17,2,3,7,7,7,7
33,0,No,Travel_Rarely,117,Research & Development,R&D,9,3,Medical,MED,1,Male,0,60,3,1,Research Scientist,4,Married,2781,0,Y,No,13,3,2,1,15,5,3,14,10,4,10
40,0,No,Travel_Rarely,107,Sales,Sales,10,3,Technical Degree,O,2,Female,1,84,2,2,Sales Executive,2,Divorced,6852,7,Y,No,12,3,2,1,7,2,4,5,1,1,3
25,0,No,Travel_Rarely,1356,Sales,Sales,10,4,Life Sciences,LS,3,Male,0,57,3,2,Sales Executive,4,Single,4950,0,Y,No,14,3,2,0,5,4,3,4,3,1,1
30,0,No,Travel_Rarely,1465,Research & Development,R&D,1,3,Medical,MED,4,Male,0,63,3,1,Research Scientist,2,Married,3579,0,Y,Yes,21,4,1,1,12,2,3,11,9,5,7
42,0,No,Travel_Frequently,458,Research & Development,R&D,26,5,Medical,MED,1,Female,1,60,3,3,Research Director,1,Married,13191,3,Y,Yes,17,3,3,0,20,6,3,1,0,0,0
35,0,No,Non-Travel,1212,Sales,Sales,8,2,Marketing,O,3,Female,1,78,2,3,Sales Executive,4,Married,10377,4,Y,Yes,11,3,2,1,16,6,2,13,2,4,12
27,0,No,Travel_Rarely,1103,Research & Development,R&D,14,3,Life Sciences,LS,1,Male,0,42,3,1,Research Scientist,1,Married,2235,1,Y,Yes,14,3,4,2,9,3,2,9,7,6,8
54,0,No,Travel_Frequently,966,Research & Development,R&D,1,4,Life Sciences,LS,4,Female,1,53,3,3,Manufacturing Director,3,Divorced,10502,7,Y,No,17,3,1,1,33,2,1,5,4,1,4
44,0,No,Travel_Rarely,1117,Research & Development,R&D,2,1,Life Sciences,LS,1,Female,1,72,4,1,Research Scientist,4,Married,2011,1,Y,No,13,3,4,1,10,5,3,10,5,7,7
19,1,Yes,Non-Travel,504,Research & Development,R&D,10,3,Medical,MED,1,Female,1,96,2,1,Research Scientist,2,Single,1859,1,Y,Yes,25,4,2,0,1,2,4,1,1,0,0
29,0,No,Travel_Rarely,1010,Research & Development,R&D,1,3,Life Sciences,LS,1,Female,1,97,3,1,Research Scientist,4,Divorced,3760,1,Y,No,15,3,1,3,3,5,3,3,2,1,2
54,0,No,Travel_Rarely,685,Research & Development,R&D,3,3,Life Sciences,LS,4,Male,0,85,3,4,Research Director,4,Married,17779,3,Y,No,14,3,1,0,36,2,3,10,9,0,9
31,0,No,Travel_Rarely,1332,Research & Development,R&D,11,2,Medical,MED,3,Male,0,80,3,2,Healthcare Representative,1,Married,6833,1,Y,Yes,12,3,4,0,6,2,2,6,5,0,1
31,0,No,Travel_Rarely,1062,Research & Development,R&D,24,3,Medical,MED,3,Female,1,96,2,2,Healthcare Representative,1,Single,6812,1,Y,No,19,3,2,0,10,2,3,10,9,1,8
59,0,No,Travel_Rarely,326,Sales,Sales,3,3,Life Sciences,LS,3,Female,1,48,2,2,Sales Executive,4,Single,5171,5,Y,No,17,3,4,0,13,2,3,6,1,0,5
43,0,No,Travel_Rarely,920,Research & Development,R&D,3,3,Life Sciences,LS,3,Male,0,96,1,5,Research Director,4,Married,19740,3,Y,No,14,3,2,1,25,2,3,8,7,0,7
49,0,No,Travel_Rarely,1098,Research & Development,R&D,4,2,Medical,MED,1,Male,0,85,2,5,Manager,3,Married,18711,2,Y,No,13,3,3,1,23,2,4,1,0,0,0
36,0,No,Travel_Frequently,469,Research & Development,R&D,3,3,Technical Degree,O,3,Male,0,46,3,1,Research Scientist,2,Married,3692,1,Y,No,12,3,3,0,12,2,2,11,10,0,7
48,0,No,Travel_Rarely,969,Research & Development,R&D,2,2,Technical Degree,O,4,Male,0,76,4,1,Laboratory Technician,2,Single,2559,5,Y,No,11,3,3,0,7,4,2,1,0,0,0
27,0,No,Travel_Rarely,1167,Research & Development,R&D,4,2,Life Sciences,LS,1,Male,0,76,3,1,Research Scientist,3,Divorced,2517,1,Y,No,11,3,2,3,5,2,3,5,3,0,3
29,0,No,Travel_Rarely,1329,Research & Development,R&D,7,3,Life Sciences,LS,3,Male,0,82,3,2,Healthcare Representative,4,Divorced,6623,1,Y,Yes,11,3,2,2,6,2,3,6,0,1,0
48,0,No,Travel_Rarely,715,Research & Development,R&D,1,3,Life Sciences,LS,4,Male,0,76,2,5,Research Director,4,Single,18265,6,Y,No,12,3,3,0,25,3,4,1,0,0,0
29,0,No,Travel_Rarely,694,Research & Development,R&D,1,3,Life Sciences,LS,4,Female,1,87,2,4,Research Director,4,Divorced,16124,3,Y,No,14,3,2,2,9,2,2,7,7,1,7
34,0,No,Travel_Rarely,1320,Research & Development,R&D,20,3,Technical Degree,O,3,Female,1,89,4,1,Research Scientist,3,Married,2585,0,Y,No,17,3,4,0,2,5,2,1,0,0,0
44,0,No,Travel_Rarely,1099,Sales,Sales,5,3,Marketing,O,2,Male,0,88,3,5,Manager,2,Married,18213,7,Y,No,11,3,3,1,26,5,3,22,9,3,10
33,0,No,Travel_Rarely,536,Sales,Sales,10,5,Marketing,O,4,Male,0,82,4,3,Sales Executive,3,Divorced,8380,0,Y,Yes,14,3,4,2,10,3,3,9,8,0,8
19,0,No,Travel_Rarely,265,Research & Development,R&D,25,3,Life Sciences,LS,2,Female,1,57,4,1,Research Scientist,4,Single,2994,1,Y,Yes,12,3,4,0,1,2,3,1,0,0,1
23,0,No,Travel_Rarely,373,Research & Development,R&D,1,2,Life Sciences,LS,4,Male,0,47,3,1,Research Scientist,3,Married,1223,1,Y,No,22,4,4,1,1,2,3,1,0,0,1
25,1,Yes,Travel_Frequently,599,Sales,Sales,24,1,Life Sciences,LS,3,Male,0,73,1,1,Sales Representative,4,Single,1118,1,Y,Yes,14,3,4,0,1,4,3,1,0,1,0
26,0,No,Travel_Rarely,583,Research & Development,R&D,4,2,Life Sciences,LS,3,Male,0,53,3,1,Research Scientist,4,Single,2875,1,Y,Yes,20,4,2,0,8,2,2,8,5,2,2
45,1,Yes,Travel_Rarely,1449,Sales,Sales,2,3,Marketing,O,1,Female,1,94,1,5,Manager,2,Single,18824,2,Y,Yes,16,3,1,0,26,2,3,24,10,1,11
55,0,No,Non-Travel,177,Research & Development,R&D,8,1,Medical,MED,4,Male,0,37,2,4,Healthcare Representative,2,Divorced,13577,1,Y,Yes,15,3,4,1,34,3,3,33,9,15,0
21,1,Yes,Travel_Frequently,251,Research & Development,R&D,10,2,Life Sciences,LS,1,Female,1,45,2,1,Laboratory Technician,3,Single,2625,1,Y,No,20,4,3,0,2,2,1,2,2,2,2
46,0,No,Travel_Rarely,168,Sales,Sales,4,2,Marketing,O,4,Female,1,33,2,5,Manager,2,Married,18789,2,Y,No,14,3,3,1,26,2,3,11,4,0,8
34,0,No,Travel_Rarely,131,Sales,Sales,2,3,Marketing,O,3,Female,1,86,3,2,Sales Executive,1,Single,4538,0,Y,Yes,12,3,4,0,4,3,3,3,2,0,2
51,0,No,Travel_Frequently,237,Sales,Sales,9,3,Life Sciences,LS,4,Male,0,83,3,5,Manager,2,Divorced,19847,4,Y,Yes,24,4,1,1,31,5,2,29,10,11,10
59,0,No,Travel_Rarely,1429,Research & Development,R&D,18,4,Medical,MED,4,Male,0,67,3,3,Manufacturing Director,4,Single,10512,6,Y,No,12,3,4,0,25,6,2,9,7,5,4
34,0,No,Travel_Frequently,135,Research & Development,R&D,19,3,Medical,MED,3,Female,1,46,3,2,Laboratory Technician,2,Divorced,4444,4,Y,No,13,3,3,2,15,2,4,11,8,5,10
28,0,No,Travel_Frequently,791,Research & Development,R&D,1,4,Medical,MED,4,Male,0,44,3,1,Laboratory Technician,3,Single,2154,0,Y,Yes,11,3,3,0,5,2,2,4,2,0,2
44,0,No,Travel_Rarely,1199,Research & Development,R&D,4,2,Life Sciences,LS,3,Male,0,92,4,5,Manager,1,Divorced,19190,1,Y,No,14,3,4,2,26,4,2,25,9,14,13
34,0,No,Travel_Frequently,648,Human Resources,HR,11,3,Life Sciences,LS,3,Male,0,56,2,2,Human Resources,2,Married,4490,4,Y,No,11,3,4,2,14,5,4,10,9,1,8
35,0,No,Travel_Rarely,735,Research & Development,R&D,6,1,Life Sciences,LS,3,Male,0,66,3,1,Research Scientist,3,Married,3506,0,Y,Yes,14,3,4,0,4,3,3,3,2,2,2
42,0,No,Travel_Rarely,603,Research & Development,R&D,7,4,Medical,MED,2,Female,1,78,4,2,Research Scientist,2,Married,2372,6,Y,Yes,16,3,4,0,18,2,3,1,0,0,0
43,0,No,Travel_Rarely,531,Sales,Sales,4,4,Marketing,O,4,Female,1,56,2,3,Sales Executive,4,Single,10231,3,Y,No,14,3,4,0,23,3,4,21,7,15,17
36,0,No,Travel_Rarely,429,Research & Development,R&D,2,4,Life Sciences,LS,3,Female,1,53,3,2,Manufacturing Director,2,Single,5410,9,Y,Yes,11,3,4,0,18,2,3,16,14,5,12
44,1,Yes,Travel_Rarely,621,Research & Development,R&D,15,3,Medical,MED,1,Female,1,73,3,3,Healthcare Representative,4,Married,7978,1,Y,No,11,3,4,1,10,2,3,10,7,0,5
28,0,No,Travel_Frequently,193,Research & Development,R&D,2,3,Life Sciences,LS,4,Male,0,52,2,1,Laboratory Technician,4,Married,3867,1,Y,Yes,12,3,2,1,2,2,3,2,2,2,2
51,0,No,Travel_Frequently,968,Research & Development,R&D,6,2,Medical,MED,2,Female,1,40,2,1,Laboratory Technician,3,Single,2838,0,Y,No,14,3,2,0,8,6,2,7,0,7,7
30,0,No,Non-Travel,879,Research & Development,R&D,9,2,Medical,MED,3,Female,1,72,3,2,Manufacturing Director,3,Single,4695,7,Y,Yes,18,3,3,0,10,3,3,8,4,1,7
29,1,Yes,Travel_Rarely,806,Research & Development,R&D,7,3,Technical Degree,O,2,Female,1,39,3,1,Laboratory Technician,3,Divorced,3339,3,Y,Yes,13,3,1,2,10,2,3,7,7,7,7
28,0,No,Travel_Rarely,640,Research & Development,R&D,1,3,Technical Degree,O,4,Male,0,84,3,1,Research Scientist,1,Single,2080,2,Y,No,11,3,2,0,5,2,2,3,2,1,2
25,0,No,Travel_Rarely,266,Research & Development,R&D,1,3,Medical,MED,4,Female,1,40,3,1,Research Scientist,2,Single,2096,1,Y,No,18,3,4,0,2,3,2,2,2,2,1
32,0,No,Travel_Rarely,604,Sales,Sales,8,3,Medical,MED,3,Male,0,56,4,2,Sales Executive,4,Married,6209,1,Y,No,15,3,3,2,10,4,4,10,7,0,8
45,0,No,Travel_Frequently,364,Research & Development,R&D,25,3,Medical,MED,2,Female,1,83,3,5,Manager,2,Single,18061,3,Y,No,22,4,3,0,22,4,3,0,0,0,0
39,0,No,Travel_Rarely,412,Research & Development,R&D,13,4,Medical,MED,3,Female,1,94,2,4,Manager,2,Divorced,17123,6,Y,Yes,13,3,4,2,21,4,3,19,9,15,2
58,0,No,Travel_Rarely,848,Research & Development,R&D,23,4,Life Sciences,LS,1,Male,0,88,3,1,Research Scientist,3,Divorced,2372,1,Y,No,12,3,4,2,2,3,3,2,2,2,2
32,1,Yes,Travel_Rarely,1089,Research & Development,R&D,7,2,Life Sciences,LS,4,Male,0,79,3,2,Laboratory Technician,3,Married,4883,1,Y,No,18,3,1,1,10,3,3,10,4,1,1
39,1,Yes,Travel_Rarely,360,Research & Development,R&D,23,3,Medical,MED,3,Male,0,93,3,1,Research Scientist,1,Single,3904,0,Y,No,13,3,1,0,6,2,3,5,2,0,3
30,0,No,Travel_Rarely,1138,Research & Development,R&D,6,3,Technical Degree,O,1,Female,1,48,2,2,Laboratory Technician,4,Married,4627,0,Y,No,12,3,1,1,10,6,3,9,2,6,7
36,0,No,Travel_Rarely,325,Research & Development,R&D,10,4,Technical Degree,O,4,Female,1,63,3,3,Healthcare Representative,3,Married,7094,3,Y,No,12,3,1,0,10,0,3,7,7,1,7
46,0,No,Travel_Rarely,991,Human Resources,HR,1,2,Life Sciences,LS,4,Female,1,44,3,1,Human Resources,1,Single,3423,6,Y,No,12,3,3,0,10,3,4,7,6,5,7
28,0,No,Non-Travel,1476,Research & Development,R&D,1,3,Life Sciences,LS,3,Female,1,55,1,2,Laboratory Technician,4,Married,6674,0,Y,No,11,3,1,3,10,6,3,9,8,7,5
50,0,No,Travel_Rarely,1322,Research & Development,R&D,28,3,Life Sciences,LS,4,Female,1,43,3,4,Research Director,1,Married,16880,4,Y,Yes,11,3,2,0,25,2,3,3,2,1,2
40,1,Yes,Travel_Rarely,299,Sales,Sales,25,4,Marketing,O,4,Male,0,57,2,3,Sales Executive,2,Single,9094,2,Y,Yes,12,3,3,0,9,2,3,5,4,1,0
52,1,Yes,Travel_Rarely,1030,Sales,Sales,5,3,Life Sciences,LS,2,Male,0,64,3,3,Sales Executive,2,Single,8446,9,Y,Yes,19,3,3,0,10,2,2,8,7,7,7
30,0,No,Travel_Rarely,634,Research & Development,R&D,17,4,Medical,MED,2,Female,1,95,3,3,Manager,1,Married,11916,1,Y,Yes,23,4,4,2,9,2,3,9,1,0,8
39,0,No,Travel_Rarely,524,Research & Development,R&D,18,2,Life Sciences,LS,1,Male,0,32,3,2,Manufacturing Director,3,Single,4534,0,Y,No,11,3,1,0,9,6,3,8,7,1,7
31,0,No,Non-Travel,587,Sales,Sales,2,4,Life Sciences,LS,4,Female,1,57,3,3,Sales Executive,3,Divorced,9852,1,Y,Yes,19,3,1,1,10,5,2,10,8,9,6
41,0,No,Non-Travel,256,Sales,Sales,10,2,Medical,MED,3,Male,0,40,1,2,Sales Executive,2,Single,6151,1,Y,No,13,3,1,0,19,4,3,19,2,11,9
31,1,Yes,Travel_Frequently,1060,Sales,Sales,1,3,Life Sciences,LS,4,Female,1,54,3,1,Sales Representative,2,Single,2302,1,Y,Yes,11,3,1,0,3,2,4,3,2,2,2
44,1,Yes,Travel_Rarely,935,Research & Development,R&D,3,3,Life Sciences,LS,1,Male,0,89,3,1,Laboratory Technician,1,Married,2362,4,Y,No,12,3,3,0,10,4,4,3,2,1,2
42,0,No,Non-Travel,495,Research & Development,R&D,2,1,Life Sciences,LS,3,Male,0,37,3,4,Manager,3,Married,17861,0,Y,Yes,13,3,4,0,21,3,2,20,8,2,10
55,0,No,Travel_Rarely,282,Research & Development,R&D,2,2,Medical,MED,4,Female,1,58,1,5,Manager,3,Married,19187,4,Y,No,14,3,4,1,23,5,3,19,9,9,11
56,0,No,Travel_Rarely,206,Human Resources,HR,8,4,Life Sciences,LS,4,Male,0,99,3,5,Manager,2,Single,19717,6,Y,No,14,3,1,0,36,4,3,7,3,7,7
40,0,No,Non-Travel,458,Research & Development,R&D,16,2,Life Sciences,LS,3,Male,0,74,3,1,Research Scientist,3,Divorced,3544,9,Y,No,16,3,2,1,6,0,3,4,2,0,0
34,0,No,Travel_Rarely,943,Research & Development,R&D,9,3,Life Sciences,LS,4,Male,0,86,3,3,Healthcare Representative,4,Divorced,8500,0,Y,No,11,3,4,1,10,0,2,9,7,1,6
40,0,No,Travel_Rarely,523,Research & Development,R&D,2,3,Life Sciences,LS,3,Male,0,98,3,2,Research Scientist,4,Single,4661,1,Y,No,13,3,3,0,9,4,3,9,8,8,8
41,0,No,Travel_Frequently,1018,Sales,Sales,1,3,Marketing,O,3,Female,1,66,3,2,Sales Executive,1,Divorced,4103,0,Y,No,17,3,4,1,10,2,3,9,3,1,7
35,0,No,Travel_Frequently,482,Research & Development,R&D,4,4,Life Sciences,LS,3,Male,0,87,3,2,Research Scientist,3,Single,4249,1,Y,Yes,11,3,2,0,9,3,3,9,6,1,1
51,0,No,Travel_Rarely,770,Human Resources,HR,5,3,Life Sciences,LS,3,Male,0,84,3,4,Manager,2,Divorced,14026,1,Y,Yes,11,3,2,1,33,2,3,33,9,0,10
38,0,No,Travel_Rarely,1009,Sales,Sales,2,2,Life Sciences,LS,2,Female,1,31,3,2,Sales Executive,1,Divorced,6893,3,Y,No,15,3,4,1,11,3,3,7,7,1,7
34,0,No,Travel_Rarely,507,Sales,Sales,15,2,Medical,MED,3,Female,1,66,3,2,Sales Executive,1,Single,6125,1,Y,No,12,3,4,0,10,6,4,10,8,9,6
25,0,No,Travel_Rarely,882,Research & Development,R&D,19,1,Medical,MED,4,Male,0,67,3,1,Laboratory Technician,4,Married,3669,3,Y,No,11,3,3,3,7,6,2,3,2,1,2
58,1,Yes,Travel_Rarely,601,Research & Development,R&D,7,4,Medical,MED,3,Female,1,53,2,3,Manufacturing Director,1,Married,10008,7,Y,Yes,14,3,4,0,31,0,2,10,9,5,9
40,0,No,Travel_Rarely,329,Research & Development,R&D,1,4,Life Sciences,LS,2,Male,0,88,3,1,Laboratory Technician,2,Married,2387,3,Y,No,22,4,3,1,7,3,3,4,2,0,3
36,0,No,Travel_Frequently,607,Sales,Sales,7,3,Marketing,O,1,Female,1,83,4,2,Sales Executive,1,Married,4639,2,Y,No,16,3,4,1,17,2,2,15,7,6,13
48,0,No,Travel_Rarely,855,Research & Development,R&D,4,3,Life Sciences,LS,4,Male,0,54,3,3,Manufacturing Director,4,Single,7898,1,Y,No,11,3,3,0,11,2,3,10,9,0,8
27,0,No,Travel_Rarely,1291,Sales,Sales,11,3,Medical,MED,3,Female,1,98,4,1,Sales Representative,4,Married,2534,8,Y,No,14,3,2,1,5,4,3,1,0,0,0
